cg_iteration,rmp_value,number_of_columns,last_reduced_cost,dual_mean,dual_variance,rmp_time,pricing_time
118,4.766675,552,-0.272281,0.038133,0.001098,0.028808,0.639017
119,4.765249,553,-0.288544,0.038122,0.001163,0.015314,0.566650
120,4.763722,554,-0.261579,0.038110,0.001217,0.015167,0.534638
121,4.761407,555,-0.300059,0.038091,0.001159,0.027241,0.446966
122,4.759508,556,-0.240312,0.038076,0.001183,0.018698,0.620020
123,4.757975,557,-0.252883,0.038064,0.001225,0.018949,0.625863
124,4.757351,558,-0.269142,0.038059,0.001071,0.014317,0.587973
125,4.756322,559,-0.231680,0.038051,0.001101,0.030278,0.869606
126,4.755418,560,-0.238896,0.038043,0.001469,0.018043,0.481614
127,4.754669,561,-0.260237,0.038037,0.001318,0.011804,0.444463
128,4.753861,562,-0.250313,0.038031,0.001071,0.027717,0.692244
129,4.753308,563,-0.231535,0.038026,0.001287,0.031660,0.589273
130,4.752990,564,-0.216165,0.038024,0.001348,0.027909,0.670276
131,4.752559,565,-0.257927,0.038020,0.001436,0.013632,0.557640
132,4.752037,566,-0.217410,0.038016,0.001271,0.016967,0.759053
133,4.750760,567,-0.244872,0.038006,0.001345,0.031395,0.568687
134,4.749042,568,-0.246544,0.037992,0.001423,0.011340,0.463837
135,4.747320,569,-0.247239,0.037979,0.001375,0.018677,0.484264
136,4.745104,570,-0.252661,0.037961,0.001082,0.026051,0.622541
137,4.743751,571,-0.208948,0.037950,0.000872,0.019337,1.230102
138,4.741814,572,-0.253802,0.037935,0.001002,0.015161,0.688902
139,4.736629,573,-0.297238,0.037893,0.001300,0.031278,0.445458
140,4.732210,574,-0.254880,0.037858,0.001099,0.016817,0.633118
141,4.729837,575,-0.294813,0.037839,0.000928,0.032842,0.641419
142,4.728828,576,-0.309745,0.037831,0.000994,0.024044,0.456452
143,4.726018,577,-0.252661,0.037808,0.001228,0.018822,0.553113
144,4.725096,578,-0.244435,0.037801,0.000959,0.037950,0.903476
145,4.723842,579,-0.254256,0.037791,0.001145,0.024735,0.572966
146,4.722578,580,-0.257695,0.037781,0.001388,0.024175,0.479222
147,4.721471,581,-0.277127,0.037772,0.000919,0.032695,0.597287
148,4.718734,582,-0.249879,0.037750,0.001099,0.036505,0.786779
149,4.717318,583,-0.244997,0.037739,0.001367,0.016504,0.608202
