cg_iteration,rmp_value,number_of_columns,last_reduced_cost,dual_mean,dual_variance,rmp_time,pricing_time
128,3.948434,562,-0.166970,0.014002,0.001547,0.006560,0.216804
129,3.948339,563,-0.159103,0.014001,0.001677,0.005904,0.216611
130,3.948295,564,-0.175889,0.014001,0.001703,0.006787,0.221576
131,3.948284,565,-0.164343,0.014001,0.001676,0.007878,0.198716
132,3.948205,566,-0.154890,0.014001,0.001693,0.007144,0.238710
133,3.947778,567,-0.168712,0.013999,0.001565,0.010337,0.220925
134,3.947693,568,-0.190879,0.013999,0.001532,0.006183,0.236060
135,3.947404,569,-0.162474,0.013998,0.001475,0.006784,0.269594
136,3.946940,570,-0.171963,0.013996,0.001653,0.008769,0.235314
137,3.946239,571,-0.151435,0.013994,0.001507,0.009882,0.207117
138,3.946150,572,-0.157404,0.013993,0.001437,0.004891,0.200291
139,3.946126,573,-0.163492,0.013993,0.001417,0.008533,0.243295
140,3.945656,574,-0.179869,0.013992,0.001519,0.011392,0.221119
141,3.945492,575,-0.174051,0.013991,0.001603,0.005288,0.230148
142,3.945492,576,-0.174051,0.013991,0.001473,0.009267,0.229890
143,3.945371,577,-0.161505,0.013991,0.001605,0.003986,0.239361
144,3.945159,578,-0.159801,0.013990,0.001679,0.008549,0.252439
145,3.945159,579,-0.159801,0.013990,0.001526,0.008409,0.222805
146,3.945159,580,-0.159801,0.013990,0.001526,0.006942,0.225297
147,3.945124,581,-0.150074,0.013990,0.001438,0.005820,0.239435
148,3.944677,582,-0.139757,0.013988,0.001527,0.013451,0.214502
149,3.944363,583,-0.159842,0.013987,0.001538,0.007342,0.220796
