cg_iteration,rmp_value,number_of_columns,last_reduced_cost,dual_mean,dual_variance,rmp_time,pricing_time
130,15.896549,651,-0.125649,0.127172,0.002218,0.008300,4.579829
131,15.890240,652,-0.117150,0.127122,0.002445,0.003089,4.367278
132,15.888814,653,-0.107832,0.127111,0.002126,0.004473,7.740423
133,15.885155,654,-0.105074,0.127081,0.001893,0.006190,4.319395
134,15.883733,655,-0.087343,0.127070,0.002040,0.006448,8.448055
135,15.882224,656,-0.107765,0.127058,0.002116,0.003338,8.222284
136,15.880628,657,-0.081797,0.127045,0.001983,0.006211,8.654870
137,15.876976,658,-0.096954,0.127016,0.002310,0.005683,4.301415
138,15.873997,659,-0.115065,0.126992,0.002285,0.023178,4.129088
139,15.869465,660,-0.124980,0.126956,0.002172,0.002624,4.889556
140,15.866464,661,-0.093741,0.126932,0.002264,0.013227,4.385776
141,15.865332,662,-0.112667,0.126923,0.002264,0.011527,4.703900
142,15.855609,663,-0.122937,0.126845,0.002297,0.004566,8.317593
143,15.852990,664,-0.124340,0.126824,0.002053,0.005853,4.586879
144,15.852124,665,-0.079715,0.126817,0.002043,0.003762,5.126354
145,15.851495,666,-0.136546,0.126812,0.002311,0.002434,3.948667
146,15.849070,667,-0.099371,0.126793,0.002292,0.034640,4.287967
147,15.847922,668,-0.078800,0.126783,0.002241,0.003846,8.981633
148,15.846057,669,-0.100713,0.126768,0.001921,0.004658,6.083068
149,15.841215,670,-0.095367,0.126730,0.002209,0.003832,4.673063
