cg_iteration,rmp_value,number_of_columns,last_reduced_cost,dual_mean,dual_variance,rmp_time,pricing_time
127,5.884086,560,-0.534494,0.002899,0.000588,0.077339,0.714712
128,5.883148,561,-0.535550,0.002898,0.000571,0.075315,0.668059
129,5.882411,562,-0.521369,0.002898,0.000579,0.079589,0.668738
130,5.881517,563,-0.578364,0.002897,0.000657,0.083282,0.681056
131,5.880834,564,-0.518201,0.002897,0.000605,0.099675,0.662033
132,5.880165,565,-0.496938,0.002897,0.000592,0.075623,0.701055
133,5.879578,566,-0.510230,0.002896,0.000622,0.091979,0.714462
134,5.879060,567,-0.514168,0.002896,0.000595,0.074368,0.698848
135,5.878518,568,-0.574485,0.002896,0.000573,0.089880,0.674414
136,5.877979,569,-0.502568,0.002896,0.000617,0.109165,0.702816
137,5.877432,570,-0.579397,0.002895,0.000639,0.087746,0.659267
138,5.876935,571,-0.602823,0.002895,0.000593,0.073610,0.674204
139,5.876035,572,-0.603568,0.002895,0.000574,0.122229,0.688007
140,5.875295,573,-0.616818,0.002894,0.000605,0.105597,0.683320
141,5.874654,574,-0.606863,0.002894,0.000617,0.093612,0.683219
142,5.874001,575,-0.602374,0.002894,0.000590,0.094952,0.687768
143,5.873560,576,-0.613267,0.002893,0.000582,0.109231,0.653232
144,5.872891,577,-0.566259,0.002893,0.000578,0.113166,0.671139
145,5.872250,578,-0.577640,0.002893,0.000553,0.087807,0.669545
146,5.871568,579,-0.553667,0.002892,0.000654,0.087900,0.755873
147,5.870947,580,-0.585354,0.002892,0.000584,0.102857,0.724698
148,5.870389,581,-0.541076,0.002892,0.000596,0.083543,0.718672
149,5.869691,582,-0.568029,0.002891,0.000629,0.084724,0.701974
